B1,B2,B3,B4,B5,B6_VCID_2,B7,system:index,STATE,ELEV_IN_FT,POP_2010,id
35,32,32,45,41,202,30,3251,TX,16,14509,20973
41,39,39,47,45,202,35,3252,TX,20,83560,20974
41,41,43,64,63,202,43,3253,TX,3,12049,20975
41,39,40,50,48,205,38,3254,TX,46,91252,20980
34,32,29,64,51,201,34,3255,TX,13,26849,20981
40,38,39,57,52,204,38,3256,TX,20,12248,20997
41,39,39,51,44,208,34,3257,TX,413,236091,21003
45,45,46,60,67,204,48,3258,TX,43,15099,21007
42,42,42,63,69,204,49,3259,TX,72,11487,21011
51,50,51,61,64,205,54,3260,TX,59,26213,21014
39,38,40,55,53,208,38,3261,TX,174,13834,21017
39,36,37,51,48,205,35,3262,TX,95,77100,21021
42,41,42,55,52,205,40,3263,TX,102,11198,21024
40,37,37,41,39,205,31,3264,TX,121,129877,21025
37,35,33,54,45,206,30,3265,TX,69,15570,21026
41,40,42,53,52,207,39,3266,TX,141,77058,21027
40,38,38,45,44,207,34,3267,TX,112,70400,21031
38,38,41,53,57,205,45,3268,TX,33,11284,21036
42,38,40,45,44,205,35,3269,TX,39,64849,21037
41,40,42,44,39,211,32,3270,AZ,3350,28068,21044
46,48,52,64,61,215,48,3271,AZ,738,52527,21045
34,29,26,47,41,202,27,3272,WA,59,10540,21067
50,52,54,62,55,206,42,3273,WA,669,31925,21075
37,33,32,35,25,188,21,3274,WA,1877,208916,21094
33,30,30,38,41,208,31,3275,WA,2014,89755,21095
26,21,16,58,32,193,15,3276,WA,59,45780,21116
23,17,11,68,28,190,10,3277,WA,269,26909,21117
28,21,15,18,11,189,9,3278,WA,177,608660,21118
29,22,18,36,22,195,14,3279,WA,482,53007,21119
32,27,26,38,32,202,24,3280,WA,423,10670,21120
29,24,21,42,30,195,18,3281,WA,144,19107,21121
33,28,26,37,31,198,24,3282,WA,39,10938,21122
40,37,36,42,39,204,31,3283,WA,249,198397,21130
36,32,31,39,36,202,28,3284,WA,200,31144,21131
33,30,28,49,43,203,29,3285,WA,174,17371,21146
38,35,34,51,38,207,29,3286,WA,745,15858,21151
40,36,36,38,30,207,24,3287,WA,1070,91067,21155
40,39,39,58,48,208,35,3288,WA,417,11811,21169
36,33,32,48,35,207,24,3289,WA,942,31731,21175
31,26,22,41,28,199,19,3290,OR,92,12883,21186
28,26,21,54,28,200,16,3291,WA,184,161791,21190
30,27,25,45,35,201,24,3292,WA,75,14095,21191
36,33,32,38,36,205,29,3293,OR,200,18194,21206
29,24,22,33,28,202,20,3294,OR,167,48035,21207
30,26,23,46,30,202,19,3295,OR,125,26054,21208
30,27,24,48,34,201,23,3296,OR,128,15962,21210
32,27,25,50,34,203,20,3297,OR,253,13620,21213
30,26,24,37,27,201,20,3298,OR,131,25109,21219
30,27,25,50,38,200,24,3299,OR,151,19509,21220
30,24,21,33,24,204,17,3300,OR,157,154637,21225
43,41,42,46,42,204,35,3301,OR,187,24080,21231
50,54,59,65,65,205,49,3302,WY,3743,17444,21244
33,29,29,35,29,207,24,3303,OR,459,59403,21264
33,29,28,45,34,203,26,3304,ID,3734,44125,21302
40,38,39,43,41,210,35,3305,NV,4413,90264,21338
36,35,35,51,43,209,34,3306,UT,4449,16532,21343
25,24,19,106,50,201,21,3307,UT,4272,10272,21345
37,36,38,48,44,209,37,3308,CA,4186,17947,21349
40,39,41,57,55,210,42,3309,CA,807,10164,21350
35,35,38,61,55,208,42,3310,UT,4285,24331,21353
48,46,48,60,55,206,43,3311,UT,5043,31605,21357
33,35,34,68,52,205,36,3312,CO,5026,18135,21363
30,29,30,63,50,205,33,3313,CO,4970,10147,21364
39,40,41,77,54,207,35,3314,CO,6732,12088,21375
49,50,55,61,67,203,57,3315,CO,3937,14777,21378
34,30,26,26,20,200,18,3316,UT,4265,186440,21384
30,31,30,61,41,207,27,3317,UT,4636,87461,21385
38,37,39,66,56,208,41,3318,UT,4439,50418,21386
34,32,33,39,37,210,29,3319,UT,4255,23617,21387
35,34,33,46,38,209,29,3320,UT,4298,58652,21388
44,43,45,53,50,209,41,3321,UT,4377,103712,21389
32,30,28,61,43,207,29,3322,UT,4304,129480,21390
25,25,21,79,40,201,18,3323,UT,4505,17781,21398
36,34,35,43,42,213,36,3324,UT,4577,34691,21399
31,30,29,58,43,207,31,3325,UT,4580,29466,21400
40,38,38,44,42,209,33,3326,CA,633,16075,21421
38,39,40,62,57,207,42,3327,CO,5348,118772,21423
32,32,32,60,50,205,36,3328,CO,5381,106114,21424
30,28,27,57,43,201,26,3329,CO,5459,30166,21432
35,30,28,32,27,207,21,3330,CA,59,64925,21464
25,25,27,63,72,203,41,3331,CA,6237,21403,21472
34,30,28,37,28,206,21,3332,CA,20,48744,21484
31,29,29,50,43,207,33,3333,CA,69,55468,21486
43,39,39,41,35,206,27,3334,CA,164,167815,21489
32,28,26,44,31,205,22,3335,CA,85,10648,21491
33,29,28,54,38,205,24,3336,CA,30,466488,21492
33,29,29,46,34,204,24,3337,CA,13,28111,21498
53,52,54,66,54,208,35,3338,CA,174,92428,21499
36,33,32,40,37,203,29,3339,CA,69,115942,21500
39,34,34,40,38,202,29,3340,CA,43,57713,21514
36,31,30,39,30,206,23,3341,CA,13,291707,21518
41,38,39,44,42,209,35,3342,CA,52,82922,21519
35,32,29,51,38,202,26,3343,CA,52,29139,21530
38,37,36,48,42,203,32,3344,CA,486,72148,21531
42,41,41,49,43,203,32,3345,CA,171,64173,21532
35,31,29,38,31,200,24,3346,CA,358,42039,21533
45,43,43,45,42,208,34,3347,CA,102,68549,21534
35,30,29,38,30,200,22,3348,CA,56,84950,21539
36,34,35,52,46,205,33,3349,CA,66,69516,21540
36,30,28,29,28,199,22,3350,CA,52,805235,21544
39,34,33,38,35,200,27,3351,CA,20,41114,21550
41,39,37,40,37,201,30,3352,CA,30,28406,21551
40,38,39,49,45,205,32,3353,CA,46,97207,21552
37,33,30,33,32,200,27,3354,CA,16,63632,21553
29,25,22,51,31,192,21,3355,CA,322,10825,21555
29,28,27,70,41,209,25,3356,UT,2700,72897,21560
34,33,34,58,45,209,35,3357,UT,2792,18761,21562
45,44,47,52,55,208,45,3358,CA,371,24270,21567
45,45,46,62,55,208,41,3359,CA,308,23219,21568
43,40,40,55,51,204,38,3360,CA,82,945942,21571
28,24,20,71,33,199,18,3361,CA,72,116468,21572
28,22,18,42,26,195,17,3362,CA,423,29926,21573
35,29,28,36,31,200,24,3363,CA,125,140081,21574
29,24,21,40,28,196,18,3364,CA,344,29413,21576
39,35,35,48,47,203,38,3365,CA,36,59946,21580
40,38,37,50,48,203,38,3366,CA,561,11580,21581
39,35,34,44,37,204,31,3367,CA,33,51199,21582
39,39,43,52,48,207,40,3368,AZ,6322,10660,21583
34,33,35,44,40,207,32,3369,AZ,4350,10031,21585
33,32,29,63,44,203,29,3370,CA,52,150441,21633
36,31,31,35,32,200,27,3371,CA,33,33025,21635
47,49,51,60,65,204,56,3372,CA,190,25738,21636
30,30,28,82,56,208,28,3373,OK,1909,12051,21637
37,33,34,39,37,210,31,3374,CA,289,59278,21639
43,40,42,48,42,210,33,3375,CA,331,124442,21640
27,22,18,56,44,193,21,3376,OK,676,18906,21672
33,29,26,69,43,203,24,3377,OK,722,391906,21673
28,25,23,60,41,196,22,3378,OK,896,45688,21676
28,23,22,56,51,194,27,3379,OK,715,20544,21692
29,27,26,59,62,199,35,3380,OK,797,15753,21701
32,33,38,39,33,200,26,3381,NM,6995,67947,21708
28,27,34,69,73,195,51,3382,OK,1654,10833,21726
39,38,40,49,54,212,46,3383,CA,1053,209924,21729
44,43,44,46,47,215,43,3384,CA,1988,25048,21730
41,40,41,48,46,211,37,3385,CA,1237,73732,21731
46,50,58,69,75,211,65,3386,CA,2726,115903,21732
37,34,34,39,35,212,29,3387,CA,2618,51367,21733
44,45,47,56,52,210,45,3388,CA,2946,69135,21734
36,33,34,43,43,207,36,3389,CA,233,45119,21735
42,43,46,53,57,211,48,3390,CA,348,16988,21736
39,39,40,47,44,211,37,3391,CA,3970,14414,21738
35,34,33,56,45,209,33,3392,CA,328,25545,21739
29,27,23,91,59,199,28,3393,OK,1289,22709,21741
30,27,27,56,67,203,39,3394,OK,1309,10043,21744
33,35,41,59,71,209,48,3395,AZ,5026,38822,21773
28,25,21,71,55,199,26,3396,OK,1056,29857,21786
37,35,39,47,54,202,49,3397,CA,49,88410,21830
35,33,32,43,38,204,31,3398,CA,217,99553,21831
38,36,36,56,49,205,37,3399,CA,36,106433,21842
40,39,40,49,46,208,39,3400,CA,279,29321,21843
34,32,32,53,50,210,36,3401,CA,768,124237,21844
35,31,30,37,29,210,24,3402,CA,886,126683,21845
34,30,29,40,33,209,25,3403,CA,955,33371,21861
37,36,36,46,43,211,37,3404,CA,1070,23645,21862
36,34,33,45,40,209,34,3405,CA,420,39718,21863
37,36,35,46,39,208,32,3406,CA,564,13147,21864
35,37,44,63,74,214,54,3407,CA,1207,176320,21865
35,33,31,45,35,208,26,3408,CA,135,16223,21866
39,36,36,39,37,207,30,3409,CA,105,89736,21867
36,33,32,46,38,209,30,3410,CA,827,10917,21868
37,33,32,37,35,207,28,3411,CA,148,11016,21869
38,36,35,40,36,209,31,3412,CA,249,20116,21870
38,35,34,40,38,208,30,3413,CA,115,94396,21871
45,45,46,48,46,210,39,3414,CA,659,25619,21872
37,36,37,51,45,209,34,3415,CA,400,35558,21873
35,33,32,58,48,205,31,3416,CA,89,145438,21874
36,35,34,52,43,207,32,3417,CA,561,29172,21876
37,34,33,42,35,209,27,3418,CA,384,106098,21877
36,34,35,48,43,207,35,3419,CA,367,85331,21879
32,33,34,71,75,205,42,3420,TX,1184,11002,21913
43,43,47,53,57,206,47,3421,TX,948,104553,21924
42,41,41,45,41,214,34,3422,CA,1565,44199,21937
35,34,34,47,42,211,34,3423,CA,1017,100097,21938
44,45,50,57,57,213,48,3424,AZ,869,50876,21940
45,46,46,71,49,211,31,3425,AZ,1257,217385,21941
43,45,51,61,63,213,53,3426,AZ,1175,117517,21942
36,34,35,42,42,214,35,3427,AZ,1181,161719,21943
43,44,49,57,56,213,48,3428,AZ,1404,26361,21945
43,46,56,67,67,213,52,3429,AZ,1604,22489,21946
47,51,60,72,69,213,56,3430,AZ,1237,208453,21948
41,39,39,43,42,208,35,3431,TX,735,38521,21954
38,36,38,47,47,206,37,3432,CA,233,63522,21963
33,32,33,55,48,204,35,3433,CA,121,34593,21964
40,39,42,51,54,210,42,3434,CA,115,324528,21965
39,36,35,47,40,204,32,3435,CA,13,24168,21966
36,32,32,40,37,208,31,3436,CA,66,38186,21967
33,31,30,54,46,206,33,3437,CA,141,75540,21968
39,36,36,43,43,208,35,3438,CA,39,89701,21970
35,31,29,37,29,206,23,3439,CA,381,64234,21971
40,41,44,52,55,205,43,3440,TX,299,36411,21988
35,30,29,38,31,202,24,3441,CA,62,1307402,21991
36,34,34,43,41,209,33,3442,CA,581,83781,21992
34,33,33,45,42,209,32,3443,CA,351,53413,21993
39,38,40,45,52,206,44,3444,CA,72,12867,21994
35,32,32,45,38,208,29,3445,CA,325,93834,21995
41,38,40,46,39,214,34,3446,AZ,131,25505,21997
43,42,44,50,49,215,44,3447,AZ,105,14287,21998
37,36,36,51,43,212,33,3448,AZ,141,93064,21999
45,46,50,60,59,213,49,3449,AZ,1489,25536,22000
38,37,36,69,50,207,31,3450,TX,591,36328,22006
31,30,28,71,54,204,30,3451,TX,604,64669,22011
42,41,42,51,53,207,42,3452,TX,558,41427,22019
37,36,37,47,54,205,45,3453,TX,502,15449,22032
39,37,39,49,47,208,37,3454,TX,1053,25250,22042
43,42,44,51,52,207,41,3455,TX,728,19806,22047
37,37,40,59,56,207,39,3456,TX,640,26575,22049
37,38,38,76,55,207,35,3457,TX,607,23497,22050
34,32,32,51,45,207,31,3458,TX,666,16116,22052
36,38,40,63,55,206,39,3459,TX,440,14835,22055
25,22,15,63,35,196,15,3460,TX,548,23068,22056
43,45,46,70,65,206,51,3461,TX,636,13056,22058
49,52,56,62,61,206,56,3462,TX,2320,11202,22060
44,43,46,55,56,206,45,3463,TX,509,15816,22066
35,37,41,65,64,204,44,3464,TX,538,96900,22077
39,37,38,47,49,208,39,3465,TX,558,29621,22084
38,37,40,49,47,207,40,3466,TX,2169,10906,22090
48,48,49,54,65,209,56,3467,TX,1273,17123,22098
48,49,52,61,52,211,38,3468,AZ,2490,520116,22102
38,38,42,54,54,212,44,3469,AZ,2703,25259,22103
50,50,54,61,52,209,39,3470,AZ,4632,43888,22104
43,46,53,70,71,208,55,3471,TX,3661,32013,22137
31,34,35,31,14,200,9,3472,TX,3793,14106,22138
42,42,45,55,64,208,52,3473,TX,469,124805,22141
34,32,32,45,43,209,32,3474,TX,1844,93200,22147
36,34,33,47,39,207,27,3475,TX,718,66102,22155
38,36,36,53,49,206,35,3476,TX,564,15191,22166
39,36,36,47,44,205,32,3477,TX,617,44894,22189
36,34,34,50,49,203,33,3478,TX,23,10579,22194
42,39,38,45,44,203,34,3479,TX,10,11952,22198
39,37,38,54,52,204,35,3480,TX,33,16983,22200
42,40,41,50,53,205,43,3481,TX,187,10753,22204
42,40,40,53,52,204,40,3482,TX,23,10400,22205
29,23,19,48,30,199,17,3483,TX,49,14787,22206
45,45,46,57,60,207,49,3484,TX,712,31465,22214
38,34,34,43,40,206,31,3485,TX,522,25175,22215
45,42,43,54,55,204,43,3486,TX,79,17693,22217
45,44,46,56,59,204,47,3487,TX,75,78817,22218
38,35,34,49,43,207,32,3488,TX,650,1327407,22221
42,40,41,49,50,207,42,3489,TX,764,18530,22226
32,29,27,47,36,204,26,3490,TX,909,15751,22232
31,29,28,65,61,202,31,3491,TX,30,12222,22234
39,37,37,45,46,202,37,3492,TX,10,45099,22235
43,41,42,50,56,204,44,3493,TX,95,62592,22246
39,38,40,56,58,206,43,3494,TX,108,33856,22257
37,34,34,43,42,202,32,3495,TX,79,35670,22259
43,42,44,52,53,206,41,3496,TX,36,24250,22261
25,24,21,70,39,199,21,3497,CO,4797,18644,22402
30,30,30,69,53,205,34,3498,CO,5495,12483,22426
30,26,25,43,35,204,25,3499,CA,1778,26218,22429
35,36,39,56,57,203,47,3500,CO,5869,45297,22455
30,28,30,50,45,199,32,3501,CO,6224,48231,22456
30,30,33,56,63,204,40,3502,CO,6558,10360,22457
31,29,30,34,32,209,27,3503,CA,5817,16180,22463
40,39,41,48,48,208,38,3504,CA,118,26801,22485
37,35,36,38,37,207,32,3505,CA,164,45770,22491
33,29,27,41,31,201,23,3506,CA,46,12336,22521
39,37,36,47,45,204,34,3507,CA,499,16016,22539
40,45,55,76,89,214,70,3508,CA,3369,20700,22727
42,44,49,62,63,208,52,3509,AZ,3153,10873,22753
36,37,41,56,53,205,42,3510,AZ,4708,10817,22754
34,36,38,63,56,204,43,3511,NM,4856,14835,22815
37,37,38,55,50,211,40,3512,CA,1227,19015,22827
32,31,33,44,40,208,32,3513,AZ,4921,15301,22858
34,35,37,66,57,211,42,3514,CA,1270,32176,22903
38,42,50,67,93,214,77,3515,CA,1483,77519,22904
35,35,37,69,47,212,31,3516,AZ,1342,12820,22914
46,50,60,67,71,213,57,3517,AZ,1863,21700,22920
32,26,24,43,31,197,21,3518,GA,1132,46267,22930
37,40,42,82,66,205,44,3519,NM,5935,10315,23010
27,24,21,57,45,196,23,3520,MS,266,11489,23050
44,48,56,81,78,213,62,3521,AZ,1991,34961,23058
75,82,89,109,94,208,69,3522,AZ,2543,41011,23059
38,36,36,58,61,204,45,3523,LA,66,26864,23140
38,32,31,31,30,202,23,3524,HI,20,43263,23194
38,34,33,48,34,203,22,3525,HI,52,11975,23199
35,34,33,64,61,202,36,3526,HI,308,10699,23218
29,26,25,56,45,202,27,3527,HI,30,26337,23233
29,24,26,38,38,206,27,3528,HI,26,20881,23234
28,24,26,48,35,203,22,3529,HI,3,11704,23235
38,37,40,55,50,203,37,3530,HI,259,15313,23240
33,30,27,57,39,203,22,3531,HI,0,38635,23245
32,32,29,102,77,200,35,3532,HI,66,34597,23246
27,24,19,58,40,202,21,3533,HI,650,27629,23250
33,32,32,56,41,202,27,3534,HI,10,12666,23251
36,32,32,51,41,203,30,3535,HI,190,47698,23252
29,24,21,43,29,200,19,3536,HI,942,17821,23255
34,32,32,50,46,204,33,3537,HI,23,13177,23257
30,29,29,45,44,204,28,3538,HI,62,38216,23259
36,28,24,30,20,188,14,3539,AK,56,31275,23307
38,32,33,40,18,174,15,3540,AK,102,291826,23386
98,87,77,73,12,166,9,3541,AK,440,12964,23463
33,29,26,49,36,199,24,3542,AK,440,31535,23464
46,45,43,62,58,202,45,3543,PR,197,10989,23527
40,38,35,49,40,202,28,3544,PR,69,70463,23530
27,25,16,97,51,198,20,3545,PR,213,82243,23541
43,39,41,45,45,201,35,3546,PR,10,28140,23555
38,34,34,40,36,199,24,3547,PR,302,10160,23561
43,43,41,51,56,201,39,3548,PR,108,14011,23563
43,42,41,50,47,201,33,3549,PR,23,44191,23567
41,40,40,52,49,201,34,3550,PR,33,25905,23573
46,42,43,53,50,200,37,3551,PR,52,157832,23575
50,49,49,58,58,200,45,3552,PR,154,75443,23576
39,38,37,45,53,200,43,3553,PR,108,10266,23588
41,41,44,51,53,202,36,3554,PR,23,13310,23618
55,56,59,71,63,200,43,3555,PR,52,185996,23623
45,42,42,63,50,200,34,3556,PR,1302,16680,23639
33,28,23,42,26,197,20,3557,PR,180,10122,23642
59,60,59,82,65,200,37,3558,PR,23,381931,23656
46,46,45,58,55,201,38,3559,PR,66,48437,23657
46,44,44,53,45,203,31,3560,PR,239,22691,23660
44,43,42,56,49,202,34,3561,PR,131,17186,23663
44,42,42,49,46,201,33,3562,PR,410,11522,23667
47,45,45,52,47,201,36,3563,PR,49,132502,23670
45,44,44,55,48,201,35,3564,PR,82,12443,23673
42,39,39,47,53,202,40,3565,PR,233,11255,23675
35,32,30,45,39,201,24,3566,PR,10,26960,23686
42,38,39,47,47,200,32,3567,PR,236,16760,23690
42,41,39,60,55,201,34,3568,PR,43,12677,23702
56,56,55,62,57,203,41,3569,PR,33,28930,23720
45,43,43,53,53,202,39,3570,PR,72,18629,23729
35,32,30,48,49,201,33,3571,PR,10,13258,23737
34,30,28,54,42,204,28,3572,NY,653,15019,24062
28,23,19,57,35,194,19,3573,NJ,315,11565,24256
29,26,21,80,51,194,26,3574,NJ,128,13295,24277
27,23,16,69,35,194,15,3575,NJ,351,11980,24280
27,22,16,52,31,193,14,3576,NJ,105,12784,24325
28,23,19,43,35,190,20,3577,MD,108,23476,24483
37,35,36,62,51,202,34,3578,MD,449,24333,24484
37,31,29,34,27,191,21,3579,MD,443,13529,24491
31,28,25,58,37,200,22,3580,VA,295,43511,24496
31,29,28,62,52,201,30,3581,VA,367,12313,24499
28,24,20,62,35,198,19,3582,VA,279,11912,24500
29,24,20,53,33,198,17,3583,VA,302,10072,24501
30,27,26,57,40,195,21,3584,VA,299,11253,24503
28,27,20,100,48,195,19,3585,VA,190,10756,24505
27,22,17,58,33,194,15,3586,VA,325,24256,24508
30,26,23,52,34,200,21,3587,VA,292,27822,24509
30,25,22,43,30,198,19,3588,VA,279,11799,24511
29,27,24,53,40,199,24,3589,MD,62,17295,24546
26,22,20,56,36,193,15,3590,MD,154,17287,24548
28,22,19,50,30,194,15,3591,VA,335,17326,24564
27,23,20,60,37,193,18,3592,VA,427,11921,24566
30,26,23,55,36,198,22,3593,VA,377,12030,24567
53,60,62,79,83,203,69,3594,VA,472,30223,24569
29,25,21,60,35,199,20,3595,VA,358,19288,24571
29,27,24,87,61,195,32,3596,VA,335,13390,24576
27,22,17,61,38,195,17,3597,VA,69,15556,24577
28,25,20,74,49,194,22,3598,VA,358,17513,24579
26,20,16,62,38,192,18,3599,VA,236,12442,24581
28,23,18,58,33,193,18,3600,VA,276,11275,24584
31,27,25,54,39,201,24,3601,VA,26,20804,24586
26,20,18,53,37,190,19,3602,MO,551,19184,24612
34,28,26,32,27,207,21,3603,CA,20,14670,24629
26,20,15,50,29,191,13,3604,VA,223,13173,24785
28,24,21,64,44,194,23,3605,VA,292,10804,24786
29,23,20,58,39,194,21,3606,VA,197,18312,24787
45,51,60,78,98,216,82,3607,CA,2890,11565,25006
27,23,19,57,39,196,20,3608,FL,13,11074,25113
30,27,23,72,53,200,27,3609,LA,3,12352,25135
40,36,35,40,40,203,33,3610,FL,49,19879,25162
28,25,23,70,43,202,25,3611,HI,62,15186,25212
40,38,40,45,43,211,38,3612,CA,4121,14304,25799
33,30,29,53,48,201,31,3613,LA,23,26895,26030
30,24,22,49,33,197,17,3614,FL,16,38704,26062
32,27,23,39,28,197,20,3615,CT,95,12942,26284
27,22,19,50,32,194,17,3616,PA,879,21552,26469
29,24,21,56,39,197,21,3617,NJ,135,11297,26510
29,23,21,48,30,192,16,3618,MD,141,10157,26688
39,35,35,41,38,200,31,3619,MD,187,17722,26689
34,30,25,67,44,200,24,3620,VA,312,16293,26708
25,21,18,58,35,192,17,3621,VA,89,35036,26710
30,27,24,67,45,194,23,3622,VA,89,12068,26711
27,22,17,66,39,193,18,3623,VA,46,16000,26713
28,22,18,63,35,192,16,3624,MD,105,10519,26724
33,34,40,57,61,212,45,3625,AZ,3481,18962,27005
37,36,34,55,48,203,31,3626,FL,10,31378,27018
51,60,73,87,99,216,83,3627,AZ,561,14364,27030
49,49,50,57,54,210,43,3628,ID,2700,205671,27143
36,30,28,32,27,193,22,3629,CT,30,51271,27317
34,29,28,35,33,197,24,3630,CT,72,18209,27323
38,35,35,50,43,203,31,3631,AR,374,11415,27814
31,29,27,58,46,201,30,3632,GA,787,29588,28191
40,40,42,60,52,203,39,3633,HI,430,18248,28857
30,27,24,53,36,203,23,3634,MA,121,47255,29220
30,26,22,47,33,200,21,3635,MA,62,31915,29295
28,23,20,44,30,194,18,3636,MA,161,16053,29367
33,30,28,54,41,205,27,3637,MA,302,31635,29409
30,26,24,52,38,198,23,3638,MA,85,28438,29434
37,33,33,39,35,203,27,3639,IN,810,22053,29563
33,27,25,32,27,200,20,3640,MA,49,16283,37207
30,24,21,25,18,194,15,3641,MA,239,17456,37241
36,30,28,44,29,200,21,3642,MA,492,16719,37242
33,28,25,36,28,194,21,3643,MA,36,17497,37255
31,26,21,41,29,194,19,3644,MA,344,12140,37276
40,40,40,67,60,203,44,3645,IN,718,820445,37395
50,48,48,68,71,200,56,3646,KY,466,597337,37562
41,33,29,35,30,201,25,3647,WA,66,39709,38034
24,18,13,43,27,190,11,3648,TN,699,12714,38079
44,42,36,44,45,201,35,3649,TN,568,601222,38082
32,30,35,40,51,212,44,3650,UT,5600,11362,38088
26,25,22,70,51,194,23,3651,WI,1250,14868,38104
30,26,23,70,48,199,26,3652,WI,669,23132,38105
32,32,33,62,45,204,30,3653,WY,5105,55316,38112
32,31,31,61,51,207,31,3654,CA,1417,15250,38116
29,24,20,41,28,197,18,3655,CA,105,10735,38117
36,33,31,52,39,201,27,3656,CA,69,18539,38118
28,25,19,92,44,200,21,3657,CA,105,12645,38119
35,31,29,44,33,208,24,3658,CA,282,34399,38120
31,23,20,41,26,196,17,3659,NY,52,1408473,38126
28,21,17,41,22,191,12,3660,NY,115,1619090,38127
36,29,27,28,27,197,22,3661,NY,49,2565635,38128
28,23,18,65,41,192,18,3662,NY,39,2272771,38129
31,27,25,52,32,198,20,3663,NY,164,470728,38130
36,31,28,36,27,193,21,3664,MA,187,28712,38138
38,35,38,57,58,202,38,3665,FL,10,84439,38149
